id,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
0,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,04:15,06h 00m,759,27 Seats available,"4.4
91",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
1,New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,INR 450,40 Seats available,"1.8
43",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
2,Rahul Travels,AshokLeyland Stile A/C,21:00,02:00,05h 00m,INR 699,26 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
3,FlixBus,AC Seater (2+2),23:35,05:00,05h 25m,INR 209.44,34 Seats available,"4.5
31",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
4,SHRI RAM TRAVELS,A/C Seater (2+2),23:59,05:15,05h 16m,INR 740,18 Seats available,"3.9
22",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
5,FlixBus,Bharat Benz A/C Seater (2+2),17:15,22:25,05h 10m,INR 250.8,38 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
6,New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,03:30,06h 50m,630,8 Seats available,"3.1
11",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
7,New Khaira TPT,AC Sleeper (2+1),20:30,02:50,06h 20m,INR 900,27 Seats available,"3.3
14",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
8,Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),20:30,02:30,06h 00m,INR 700,52 Seats available,"1.3
6",https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
9,Rahul Travels,AshokLeyland Stile A/C,21:30,02:30,05h 00m,INR 699,30 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
10,FlixBus,AC Seater (2+2),15:00,20:15,05h 15m,INR 258.72,27 Seats available,"4.1
11",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
11,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),23:59,05:55,05h 56m,807,34 Seats available,"4.5
63",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
12,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,INR 649,22 Seats available,"3.2
88",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
13,FlixBus,Bharat Benz A/C Seater (2+2),23:50,05:05,05h 15m,INR 228.8,19 Seats available,"3.7
18",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
14,New Khaira Transport,A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,675,5 Seats available,"3.4
30",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
15,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,02:10,06h 10m,INR 749,27 Seats available,"3.2
52",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
16,New Khaira Transport,A/C Seater / Sleeper (2+2),23:30,06:00,06h 30m,495,19 Seats available,"2.1
64",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
17,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,02:10,06h 10m,INR 549,25 Seats available,3.2,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
18,New Khaira TPT,AC Sleeper (2+1),23:15,05:00,05h 45m,INR 900,21 Seats available,"3.3
34",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
19,New Khaira Transport,A/C Seater / Sleeper (2+2),23:50,06:50,07h 00m,630,24 Seats available,"2.5
19",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly to Delhi
20,UPSRTC - BDV0083,Ordinary Non AC Seater 2+3,08:28,11:48,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
21,UPSRTC - ALI0006,Janrath AC Seater 2+3,08:30,12:00,03h 30m,INR 263,45 Seats available,"3.9
21",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
22,UPSRTC - ALI0174,Janrath AC Seater 2+2,09:29,12:30,03h 01m,INR 304,32 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
23,UPSRTC - KSN0048,Janrath AC Seater 2+2,10:00,13:40,03h 40m,INR 333,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
24,UPSRTC - BDV0173,Janrath AC Seater 2+2,10:29,13:29,03h 00m,INR 304,36 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
25,UPSRTC - MHB0187,Rajdhani Non AC Seater 2+3,10:30,14:24,03h 54m,INR 261,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
26,UPSRTC - BDV0473,Janrath AC Seater 2+3,11:00,14:00,03h 00m,INR 263,48 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
27,UPSRTC - BDV0087,Ordinary Non AC Seater 2+3,11:28,14:48,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
28,UPSRTC - BSP0002,Ordinary Non AC Seater 2+3,11:30,15:00,03h 30m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
29,UPSRTC - MHB0266,Ordinary Non AC Seater 2+3,11:30,15:24,03h 54m,INR 261,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
30,Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:45,02:00,04h 15m,INR 600,42 Seats available,0,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
31,UPSRTC - PNG0153,Rajdhani Non AC Seater 2+3,07:55,21:00,13h 05m,INR 825,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
32,UPSRTC - BRT0064,Ordinary Non AC Seater 2+3,08:00,21:00,13h 00m,INR 820,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
33,UPSRTC - LNI0556,Ordinary Non AC Seater 2+3,08:02,17:52,09h 50m,INR 853,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
34,UPSRTC - SBD0044,Pink Express AC Seater 2+2,08:30,17:30,09h 00m,INR 1180,39 Seats available,"3.1
36",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
35,UPSRTC - SBD0546,Pink Express AC Seater 2+2,08:31,18:01,09h 30m,INR 1180,41 Seats available, ,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
36,UPSRTC - BRT0065,Ordinary Non AC Seater 2+3,09:00,22:00,13h 00m,INR 820,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
37,UPSRTC - KSB0069,Janrath AC Seater 2+2,11:01,19:30,08h 29m,INR 1151,36 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
38,UPSRTC - BDV0078,Janrath AC Seater 2+2,12:29,21:59,09h 30m,INR 1180,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
39,UPSRTC - KRJ0019,Ordinary Non AC Seater 2+3,12:30,13:00,00h 30m,INR 746,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
40,UPSRTC - KRJ0023,Ordinary Non AC Seater 2+3,13:00,01:30,12h 30m,INR 746,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
41,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00,21:15,08h 15m,INR 499,30 Seats available,"4.5
631",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
42,Fouji travels,A/C Seater / Sleeper (2+1),22:10,06:00,07h 50m,INR 599,27 Seats available,"4.5
1034",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
43,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,19:30,08h 15m,INR 700,21 Seats available,"4.6
763",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
44,AdRaj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,21:00,08h 00m,INR 569,20 Seats available,"4.2
603",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
45,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),10:00,18:30,08h 30m,608,5 Seats available,"4.2
156",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
46,UPSRTC - FKP0028,Janrath AC Seater 2+2,08:00,16:55,08h 55m,INR 710,35 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
47,UPSRTC - FKP0030,Janrath AC Seater 2+2,09:00,17:55,08h 55m,INR 710,35 Seats available,"3.5
4",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
48,UPSRTC - LNI0046,Ordinary Non AC Seater 2+3,09:30,18:35,09h 05m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
49,UPSRTC - LNI0319,Ordinary Non AC Seater 2+3,10:00,16:30,06h 30m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
50,UPSRTC - SBD0105,Janrath AC Seater 2+2,10:01,18:30,08h 29m,INR 710,34 Seats available,"2.5
17",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
51,UPSRTC - STD0053,Ordinary Non AC Seater 2+3,14:00,20:34,06h 34m,INR 501,52 Seats available,"2.1
4",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
52,UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,22:34,06h 34m,INR 501,52 Seats available,"3.7
5",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
53,UPSRTC - HDD0252,Ordinary Non AC Seater 2+3,16:01,00:35,08h 34m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
54,UPSRTC - HDD0254,Ordinary Non AC Seater 2+3,17:01,01:10,08h 09m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
55,UPSRTC - HDD0074,Ordinary Non AC Seater 2+3,17:05,21:36,04h 31m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
56,UPSRTC - HDD0255,Ordinary Non AC Seater 2+3,17:58,22:20,04h 22m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
57,UPSRTC - HDD0079,Ordinary Non AC Seater 2+3,18:05,23:30,05h 25m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
58,UPSRTC - HDD0171,Ordinary Non AC Seater 2+3,18:06,01:50,07h 44m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
59,UPSRTC - HDD0035,Ordinary Non AC Seater 2+3,18:32,02:35,08h 03m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
60,UPSRTC - HDD0292,Rajdhani Non AC Seater 2+3,19:00,23:55,04h 55m,INR 512,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
61,Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,06:00,08h 00m,INR 550,40 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
62,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,06:00,09h 00m,INR 600,44 Seats available,"1.4
21",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
63,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,06:30,09h 00m,629,31 Seats available,"1.1
15",https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
64,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),19:30,06:10,10h 40m,INR 400,41 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
65,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),21:00,06:10,09h 10m,INR 400,40 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-farrukhabad-up,Delhi to Farrukhabad (Uttar Pradesh)
66,UPSRTC - KSB0073,Janrath AC Seater 2+3,09:02,17:02,08h 00m,INR 612,42 Seats available,"4.1
25",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
67,UPSRTC - LNI0049,Ordinary Non AC Seater 2+3,18:30,02:05,07h 35m,INR 512,52 Seats available,3.3,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
68,UPSRTC - BSR0059,Ordinary Non AC Seater 2+3,18:32,02:00,07h 28m,INR 485,52 Seats available,3.3,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
69,UPSRTC - FKP0027,Janrath AC Seater 2+2,20:00,04:55,08h 55m,INR 710,36 Seats available,"2.6
16",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
70,UPSRTC - SBD0106,Janrath AC Seater 2+2,20:31,05:00,08h 29m,INR 710,35 Seats available,"3.4
59",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
71,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,05:55,08h 55m,INR 710,35 Seats available,"2.8
18",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
72,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,719,30 Seats available,"1.0
9",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
73,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
74,Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
75,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,INR 1200,26 Seats available,0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
76,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,05:30,10h 45m,INR 400,45 Seats available,0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
77,RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 891,35 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
78,Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,17:30,04h 30m,INR 569,21 Seats available,"4.6
83",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
79,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20,18:20,04h 00m,INR 699,33 Seats available,"4.3
110",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
80,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,15:15,04h 00m,INR 700,21 Seats available,"4.5
44",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
81,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,INR 623,32 Seats available,"4.4
31",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
82,Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:00,00:30,04h 30m,INR 699,18 Seats available,"4.2
35",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
83,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),18:15,22:50,04h 35m,INR 699,28 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
84,FlixBus,A/C Sleeper (2+1),21:35,02:45,05h 10m,INR 528,8 Seats available,"4.7
29",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
85,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,INR 690,31 Seats available,"4.8
60",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
86,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:10,03:00,04h 50m,588,32 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
87,UPSRTC - STD0586,Janrath AC Seater 2+2,10:00,20:30,10h 30m,INR 955,36 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
88,UPSRTC - BRT0064,Ordinary Non AC Seater 2+3,10:10,21:00,10h 50m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
89,UPSRTC - STD0237,Ordinary Non AC Seater 2+3,14:55,02:56,12h 01m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
90,UPSRTC - STD0245,Ordinary Non AC Seater 2+3,15:25,03:26,12h 01m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
91,UPSRTC - STD0618,Ordinary Non AC Seater 2+3,16:55,05:41,12h 46m,INR 666,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
92,UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,17:10,04:00,10h 50m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
93,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,17:12,03:42,10h 30m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
94,UPSRTC - STD0163,Ordinary Non AC Seater 2+3,17:31,05:25,11h 54m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
95,UPSRTC - STD0368,Ordinary Non AC Seater 2+3,17:34,04:40,11h 06m,INR 697,52 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
96,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,18:01,03:00,08h 59m,INR 666,51 Seats available,3.3,https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
